756986,1.2616800515679323
779077,0.6714316167650447
779670,0.4372136969115481
995305,1.4920544568127483
1006924,0.06037232948903195
1018705,0.13687705447520043
1244879,1.5922330746927043
1573364,0.91097147974363
2287421,1.0201842062198967
2367744,0.2512482707653268
2390303,1.5769879055730078
2499117,1.553006916250662
2934308,1.4173299944346769
3346617,1.1767476001574877
3451109,0.09812520575732304
4249620,2.5298315582471287
4355774,1.0738626646666383
4365066,0.9769959089469568
4595807,0.6462440885273919
5448429,0.5200392925660916
5550882,0.07436211171041197
5690898,0.17470684003480252
5690902,0.20391151084114933
5754579,1.0078171694678948
5926551,0.2048784974234414
6058497,1.6004558106479487
6361632,1.9814622331042093
6465791,0.6503374506697552
6738883,1.3960575749669544
7208680,1.7035842964319097
7326199,1.4149414595386116
7335948,0.5834071419088042
7415038,1.6402265766299546
7466980,0.23554369471282025
7714212,1.035844426410336
7800345,0.15195013429300466
7980298,1.3358001751201296
8336320,0.5812055206819876
9626409,0.9952405591223835
9760239,0.1856149651497334
10172479,0.6580897015995348
10804019,0.6209541389403016
11112475,1.7250580818100556
11201074,0.02566343538979411
12196573,1.4522773971360836
12218164,0.038711594549240946
12593395,3.19014811870111
12725164,0.46949387143327764
13601337,0.6339780399888841
13882785,0.7281660865087735
14183204,0.04264956906570845
14188496,0.4031887128089996
14660437,3.5211073316472503
14903605,1.944897530103507
15451255,2.028034262224832
15522282,2.002841956744987
15964349,1.0715932236374304
15968139,0.3056874682538676
16054926,0.7329038316505441
16293543,1.4199936162345839
16365531,3.3066643941683473
16553922,0.9701034574439884
16726650,0.020671906690505688
16914239,0.5458393989375336
17035562,0.5088962237646706
17331894,0.40011104114043017
17401363,0.6908466030303828
17449199,1.0189716646991698
17660021,1.549305164634496
17819695,0.6348631939200448
17950826,0.34805235811007046
18442072,0.3897029754127803
19056475,0.8050013111341611
19607089,4.49908062905651
19616649,0.7324582134442529
19928602,0.08064542388396531
20053908,1.4398408889108114
20064263,1.3229805607359517
20440256,1.6805598224462024
20530374,0.2618255794021457
20814216,2.412236698336885
21159965,1.1035513065814766
21160249,0.22871368833984154
21286777,0.7491230600520337
21382332,0.26036898839486167
21629865,0.6180959867409628
21764761,1.5248786560351915
22940211,0.2447814208265183
23015784,0.9914212621693714
23424060,0.43199347806814625
24280482,1.95160821817562
24413937,0.2610995840600346
24618440,0.11141341528610324
25294239,1.1566588912305136
25440525,1.2961293239952236
25881877,1.3213326163552743
27339904,0.14696667710005698
28618870,2.5648212462557294
28887284,0.1831292293507038
29382730,0.9674634299554288
29802167,0.04651445374975391
30168595,0.02058635021662343
30610801,0.17220424250257682
31151357,0.22414988997681728
31343877,1.0218731145972433
31895086,0.09387728212543454
32452973,0.692758833648731
33240041,1.8898707378508015
34607713,1.2056638276487632
36387599,0.6959417027975426
37184279,2.563052831506161
37319167,1.4515953745992924
37858815,0.5307537370932006
38087105,0.7855236225915057
38138856,0.9846489388281772
38570708,1.7599061714646043
38741849,0.1889664355860978
38774785,0.06414498147282105
38776491,0.3580541406855434
38879949,1.0685626570289803
38931097,0.018217744867156632
38933859,0.8723335831245344
39064162,1.0590838578603563
39408762,1.1676719740008061
39748523,0.2256429820040708
40139719,0.18870402578189338
40225912,0.0012233673019676028
40350651,1.0116534057177338
40598634,1.8980570769177096
41203125,0.4542560488482243
41322070,0.36469267995768917
41746460,0.5065376650574771
42326229,0.4451435759922308
42576420,0.5633641620098633
42726868,0.3109397201886333
42856894,0.39549320792886294
42975329,1.308200431331385
43226893,1.0459605421558278
43523444,1.151410339625276
44050101,1.8479328034856712
44407133,1.4524126091010134
44520666,3.618636998798011
44592060,0.5677959825363005
44693710,0.39130382340775954
45175691,1.0634641684526531
45525885,1.3107392036673147
47150997,0.22741169305857323
47350872,4.029357808447957
47485111,0.6564773422276101
47742275,2.564982384989386
48312390,0.10943725490363541
48318390,0.08886387771639276
48427773,2.387795161137749
48582909,0.0744892920079969
53456416,0.3560766089942389
53959141,2.8943277135415526
54474244,0.7723724807515661
54802080,1.1966927263358411
55424289,0.5224510149244553
55574182,0.22040830114630927
55610660,0.45895646541523205
55643116,0.21032930689802337
55814774,0.2281446084890905
55979558,0.18031299228514563
56584126,1.7591466436830534
56924685,1.5777710901072521
57127117,0.44028384055394315
57314905,2.96925318080812
57526349,0.5857978105728676
57558426,0.1510124910042867
58087036,0.695501615129797
58179993,0.6933543841287344
58684651,0.3666906239977328
58807069,0.7324714598083363
59211129,0.7376179430999428
59606624,0.5024538754889607
60908435,2.096302229601168
61220878,1.5283541645083558
