1,904164,1.7099108771957419
1,1563690,0.7692311566580281
1,1707739,0.12693227266382012
1,2284194,0.8367701833869879
1,2779042,3.3304934353179587
1,2944526,0.11894415190312345
1,3761546,1.326202403470443
1,3803754,1.3290602164445038
1,4121583,1.6396350679879041
1,4170047,0.31548088037079874
1,4180841,0.4736290113249096
1,6053629,0.6180495418089458
1,7569601,0.20313642050431877
1,7575665,0.031474238296048306
1,7811960,0.6215751595497697
1,7887492,2.281131050836019
1,7999601,0.5289695418437363
1,8960152,2.3047686681053876
1,8991140,0.00824234489722716
1,9514845,0.5168755683506332
1,9655964,1.4077030092387102
1,9699767,1.8309139133093018
1,9780835,0.05596694147762131
1,9842575,1.2827481825793585
1,10165300,1.9191327100723434
1,10441663,0.6868027119511925
1,11087686,0.9201407954844476
1,11127763,0.5857589778870603
1,11554686,0.8725138633916115
1,11641282,0.43145709836968166
1,11937403,0.6721635308114585
1,11979555,0.05790957230988345
1,12216487,0.4092690102121003
1,14245736,1.0526909289878794
1,15303969,0.44270882021141145
1,15389861,1.1570753625332078
1,15609116,0.37636243511030854
1,15668275,1.0548159860707431
1,15909849,0.5028726951644631
1,16348411,0.9338805259457862
1,16484981,1.0312516134734624
1,16731509,0.5891777695462379
1,16773879,1.134844037162915
1,17916961,0.2736884466105529
1,18283856,0.47422446626152714
1,18914422,2.2179406013593814
1,18940379,0.5161366699627036
1,18999793,1.1907532972030743
1,19163074,2.531533532604319
1,19175592,0.6838557384545747
1,19186092,0.04597068012089445
1,19365551,0.2817467579467616
1,19775374,0.18655943205206085
1,19809757,0.1868267444886879
1,20014738,1.8568242517515794
1,20200989,0.5818294985784799
1,20442053,3.1886941603445305
1,20491841,0.5435070028103093
1,20562388,0.3126823254541703
1,20657351,2.994497220574467
1,20899015,1.0734366708043854
1,20916790,1.2706592905948648
1,21031041,1.9273448709038996
1,21306160,0.4742842019222654
1,21723307,0.19854968316040902
1,21894734,0.7809968848353751
1,21983610,5.307836027396916
1,22046557,0.8343567514764912
1,22160019,0.37946321865317195
1,22690922,1.3681038920446962
1,22711472,1.0030298841036915
1,22744685,0.3749241144975422
1,22872686,1.5668608139613798
1,22915752,1.0080673638340227
1,23288579,0.49487188261427784
1,23419260,1.913582037587893
1,23419373,2.5679775757221766
1,23618459,3.002947414584334
1,24170457,0.10716525706094411
1,24408413,1.310580663223633
1,24479273,0.0019752665211463954
1,24658062,1.3088195228720596
1,24734385,1.6050596755773217
1,24864575,0.17633612921152156
1,24937257,0.18461130931818148
1,25570080,0.4767770274579569
1,26349624,1.1513564461178678
1,26357655,1.3698350398705879
1,26671247,1.5099309092018733
1,28314422,0.9493554017754213
1,29319479,2.5354929708433125
1,30039871,0.20468737200221973
1,30172043,0.3394360211679589
1,31995972,2.144869557427194
1,32031842,2.245218747919711
1,32127952,0.09588522426698493
1,32193048,1.5259668044057741
1,32280609,0.04430659224123514
1,32280609,0.04430659224123514
1,32667608,0.09137652960926457
1,32879585,0.1455931520487939
1,33540442,1.6416963239675049
1,33832864,0.05078767702202137
1,34071524,3.1497022308186544
1,34238282,0.6505945632704404
1,34270186,0.4456982072442836
1,34488577,1.2694812323882632
1,34496093,2.4607549647494276
1,34586160,0.3416834176175178
1,34996412,0.3575135166128952
1,35050333,0.04963132250739779
1,35223344,1.9241511867227223
1,35260768,0.2970660217869997
1,35260768,0.2970660217869997
1,35444036,0.9310750921816273
1,35900724,1.790811282434532
1,36557618,0.6941225691603282
1,36636834,1.6099538555710013
1,36807480,0.0623100544902413
1,36886116,1.9920129375886217
1,37220720,0.28361770794042995
1,38098035,1.1873750563244645
1,38262416,0.7866915047689966
1,38769143,1.406031557406134
1,38931260,1.6339780993929187
1,39092448,0.6974151920990631
1,39748920,0.9311780697000932
1,39907948,1.6222103274528334
1,39908505,0.02684744282219211
1,40324209,1.5774819331402978
1,40538100,0.7166424535512768
1,40547949,1.7745622560161989
1,41563085,0.071100266563382
1,41839821,1.6239205787408848
1,41978565,0.8630937816218218
1,42050365,1.5303195456579017
1,42242940,2.673241907474808
1,42424593,0.004067325966673346
1,42547060,0.45165236712455215
1,43004872,0.32399892963907695
1,43019134,0.43204835821771065
1,44066423,1.2971495584145507
1,44274698,0.916947549448414
1,44595409,0.04126767386151791
1,45024341,0.8218880248501931
1,45101477,0.24842695408334828
1,46568835,0.9923878871653292
1,46587886,0.8106103765397835
1,46603347,0.6662009861655004
1,46827455,2.0659421038801566
1,46827484,1.0471289813312277
1,46928348,2.040067390764402
1,47010026,0.11327584748015106
1,47080664,0.03070176076211616
1,47269983,2.0875294579797337
